Year,Job_Title,Industry,Automation_Risk,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills
2020,Radiologist,Healthcare,29.2,High,Yes,228980,5,80.0,No,107.3,"Diagnosis, Medical Imaging, Clinical Skills, Anatomy"
2020,Radiologist,Healthcare,26.2,High,Yes,228224,10,60.0,No,105.0,"AI Tools, Diagnosis, Anatomy"
2020,Radiologist,Healthcare,25.7,High,Yes,254721,1,100.0,No,95.9,"Medical Imaging, AI Tools, Diagnosis, Clinical Skills, Anatomy"
2020,Radiologist,Healthcare,23.0,High,Yes,278800,5,100.0,No,87.1,"AI Tools, Clinical Skills, Medical Imaging, Diagnosis, Anatomy"
2020,Radiologist,Healthcare,29.6,High,Yes,244796,5,80.0,No,96.5,"Diagnosis, Medical Imaging, Anatomy, Clinical Skills"
2020,Radiologist,Healthcare,34.2,High,Yes,249357,0,60.0,No,80.8,"AI Tools, Diagnosis, Clinical Skills"
2020,Radiologist,Healthcare,28.7,High,Yes,278122,4,60.0,No,107.2,"Anatomy, AI Tools, Medical Imaging"
2020,Radiologist,Healthcare,37.7,High,Yes,227474,3,80.0,No,86.8,"AI Tools, Clinical Skills, Diagnosis, Anatomy"
2020,Radiologist,Healthcare,32.8,High,Yes,269726,3,80.0,No,88.5,"Anatomy, Clinical Skills, Medical Imaging, Diagnosis"
2020,Radiologist,Healthcare,24.5,High,Yes,236550,6,100.0,No,100.2,"Anatomy, Clinical Skills, AI Tools, Diagnosis, Medical Imaging"
2020,Radiologist,Healthcare,28.1,High,Yes,297828,6,80.0,No,109.0,"AI Tools, Clinical Skills, Diagnosis, Medical Imaging"
2020,Radiologist,Healthcare,23.8,High,Yes,273687,7,40.0,No,95.2,"Diagnosis, Clinical Skills"
2020,Radiologist,Healthcare,29.8,High,Yes,283355,2,40.0,Yes,94.6,"Clinical Skills, Anatomy"
2020,Radiologist,Healthcare,33.7,High,Yes,251952,10,40.0,Yes,111.5,"Clinical Skills, AI Tools"
2020,Radiologist,Healthcare,29.1,High,Yes,264457,6,60.0,No,83.4,"Anatomy, Diagnosis, AI Tools"
2020,Radiologist,Healthcare,26.7,High,Yes,249077,3,40.0,Yes,94.4,"Anatomy, Medical Imaging"
2020,Radiologist,Healthcare,39.6,High,Yes,240723,3,100.0,No,119.9,"Clinical Skills, AI Tools, Anatomy, Diagnosis, Medical Imaging"
2020,Radiologist,Healthcare,33.3,High,Yes,229825,6,100.0,No,85.7,"Clinical Skills, Medical Imaging, Diagnosis, Anatomy, AI Tools"
2020,Radiologist,Healthcare,27.1,High,Yes,300621,3,80.0,No,112.2,"Medical Imaging, Anatomy, Clinical Skills, Diagnosis"
2020,Radiologist,Healthcare,27.3,High,Yes,261703,5,100.0,Yes,105.8,"AI Tools, Medical Imaging, Diagnosis, Anatomy, Clinical Skills"
2020,Radiologist,Healthcare,25.8,High,Yes,219290,4,100.0,No,108.2,"Clinical Skills, AI Tools, Medical Imaging, Diagnosis, Anatomy"
2020,Radiologist,Healthcare,31.3,High,Yes,284850,3,100.0,No,96.6,"Clinical Skills, Diagnosis, Anatomy, AI Tools, Medical Imaging"
2020,Radiologist,Healthcare,23.9,High,Yes,254022,2,80.0,No,119.9,"Medical Imaging, Diagnosis, AI Tools, Anatomy"
2020,Radiologist,Healthcare,30.6,High,Yes,281646,4,40.0,No,99.5,"AI Tools, Medical Imaging"
2020,Radiologist,Healthcare,36.7,High,Yes,268066,2,60.0,No,110.8,"Medical Imaging, Anatomy, Diagnosis"
2020,Radiologist,Healthcare,27.4,High,Yes,238231,8,60.0,No,85.0,"Clinical Skills, AI Tools, Anatomy"
2020,Radiologist,Healthcare,28.0,High,Yes,253499,5,60.0,No,82.0,"Medical Imaging, Anatomy, Diagnosis"
2020,Radiologist,Healthcare,21.4,High,Yes,243149,5,40.0,No,115.7,"Diagnosis, Clinical Skills"
2020,Radiologist,Healthcare,24.8,High,Yes,251613,5,100.0,No,105.0,"AI Tools, Clinical Skills, Anatomy, Diagnosis, Medical Imaging"
2020,Radiologist,Healthcare,36.4,High,Yes,220338,9,60.0,No,103.6,"Anatomy, Medical Imaging, AI Tools"
2020,Radiologist,Healthcare,24.6,High,Yes,268545,5,100.0,No,95.3,"Anatomy, Medical Imaging, Diagnosis, AI Tools, Clinical Skills"
2020,Radiologist,Healthcare,27.3,High,Yes,291898,4,40.0,No,113.6,"Diagnosis, Medical Imaging"
2020,Radiologist,Healthcare,26.7,High,Yes,256206,5,80.0,No,106.4,"Clinical Skills, Medical Imaging, Diagnosis, Anatomy"
2020,Radiologist,Healthcare,24.6,High,Yes,212353,8,100.0,No,108.6,"Anatomy, Clinical Skills, Diagnosis, Medical Imaging, AI Tools"
2020,Radiologist,Healthcare,31.2,High,Yes,240986,1,60.0,No,94.8,"Diagnosis, AI Tools, Clinical Skills"
2020,Radiologist,Healthcare,23.0,High,Yes,261376,5,80.0,No,107.8,"Diagnosis, Anatomy, AI Tools, Clinical Skills"
2020,Radiologist,Healthcare,33.6,High,Yes,255727,4,80.0,No,116.4,"Medical Imaging, Diagnosis, Anatomy, AI Tools"
2020,Journalist,Media,43.3,Medium,Yes,45782,7,80.0,No,52.0,"Writing, Editing, Research, SEO"
2020,Journalist,Media,34.6,Medium,Yes,55289,3,60.0,No,70.4,"SEO, Interviewing, Editing"
2020,Journalist,Media,40.1,Medium,Yes,46805,6,60.0,No,62.7,"Research, Interviewing, Editing"
2020,Journalist,Media,39.1,Medium,Yes,50945,7,40.0,No,67.7,"Interviewing, Research"
2020,Journalist,Media,39.0,Medium,Yes,48128,6,100.0,No,77.2,"Editing, Research, Writing, Interviewing, SEO"
2020,Journalist,Media,41.2,Medium,Yes,55455,7,60.0,No,80.4,"Interviewing, Editing, Writing"
2020,Journalist,Media,44.0,Medium,Yes,50499,6,100.0,Yes,74.5,"Research, Interviewing, Editing, Writing, SEO"
2020,Journalist,Media,47.9,Medium,Yes,57545,0,80.0,No,66.1,"Writing, Research, SEO, Editing"
2020,Journalist,Media,41.9,Medium,Yes,49199,4,40.0,No,71.0,"Writing, Interviewing"
2020,Journalist,Media,39.4,Medium,Yes,39706,3,100.0,No,89.1,"Writing, Interviewing, Research, Editing, SEO"
2020,Journalist,Media,38.7,Medium,Yes,54190,4,60.0,No,71.2,"Editing, Interviewing, Writing"
2020,Journalist,Media,40.1,Medium,Yes,51580,6,80.0,No,69.8,"Writing, SEO, Research, Interviewing"
2020,Journalist,Media,48.4,Medium,Yes,48057,5,100.0,Yes,58.3,"Interviewing, SEO, Research, Editing, Writing"
2020,Journalist,Media,44.4,Medium,Yes,49564,7,80.0,Yes,63.9,"Editing, Research, Writing, SEO"
2020,Journalist,Media,43.6,Medium,Yes,48857,4,60.0,No,86.1,"SEO, Interviewing, Editing"
2020,Journalist,Media,55.4,Medium,Yes,48090,0,100.0,No,64.6,"Interviewing, Research, Editing, Writing, SEO"
2020,Journalist,Media,50.5,Medium,Yes,45813,7,40.0,No,69.4,"Editing, Interviewing"
2020,Journalist,Media,40.5,Medium,Yes,59719,6,80.0,No,83.1,"Research, SEO, Editing, Interviewing"
2020,Journalist,Media,41.9,Medium,Yes,56761,0,60.0,No,83.3,"SEO, Interviewing, Writing"
2020,Journalist,Media,38.9,Medium,Yes,58377,1,60.0,No,54.0,"Research, SEO, Editing"
2020,Journalist,Media,46.0,Medium,Yes,51436,7,80.0,No,73.9,"Research, SEO, Editing, Interviewing"
2020,Journalist,Media,35.3,Medium,Yes,47253,3,100.0,No,52.7,"Writing, SEO, Editing, Interviewing, Research"
2020,Journalist,Media,46.2,Medium,Yes,58808,4,40.0,Yes,50.9,"Research, Editing"
2020,Journalist,Media,47.4,Medium,Yes,47878,8,100.0,Yes,72.2,"SEO, Editing, Research, Writing, Interviewing"
2020,Journalist,Media,37.5,Medium,Yes,45571,3,80.0,No,88.0,"Interviewing, SEO, Editing, Writing"
2020,Journalist,Media,45.5,Medium,Yes,47714,6,40.0,Yes,75.4,"Interviewing, Research"
2020,Journalist,Media,38.3,Medium,Yes,42054,8,80.0,No,81.3,"Research, Editing, Writing, Interviewing"
2020,Journalist,Media,39.5,Medium,Yes,50601,4,100.0,No,85.1,"Interviewing, Research, SEO, Editing, Writing"
2020,Journalist,Media,42.7,Medium,Yes,55693,11,40.0,No,80.1,"Interviewing, Editing"
2020,Journalist,Media,37.6,Medium,Yes,54239,7,40.0,No,69.3,"Editing, Research"
2020,Journalist,Media,35.5,Medium,Yes,43137,4,60.0,No,76.7,"Interviewing, Research, Writing"
2020,Journalist,Media,42.0,Medium,Yes,52923,5,40.0,No,75.3,"Research, Editing"
2020,Journalist,Media,44.4,Medium,Yes,35971,6,100.0,No,55.2,"Interviewing, SEO, Writing, Research, Editing"
2020,Journalist,Media,48.1,Medium,Yes,46488,4,60.0,No,87.9,"Writing, Editing, SEO"
2020,Journalist,Media,38.3,Medium,Yes,57552,5,80.0,No,54.7,"SEO, Writing, Interviewing, Research"
2020,Journalist,Media,44.4,Medium,Yes,46249,7,100.0,Yes,88.2,"SEO, Interviewing, Editing, Writing, Research"
2020,Journalist,Media,48.1,Medium,Yes,44708,3,60.0,No,59.2,"Research, Writing, SEO"
2020,Journalist,Media,44.6,Medium,Yes,50037,7,40.0,No,51.5,"Interviewing, Editing"
2020,Journalist,Media,42.9,Medium,Yes,54640,5,60.0,No,78.5,"Interviewing, SEO, Research"
2020,Journalist,Media,33.2,Medium,Yes,47893,5,100.0,No,74.2,"Interviewing, Editing, Writing, SEO, Research"
2020,Journalist,Media,40.1,Medium,Yes,45662,5,40.0,Yes,58.2,"Writing, Interviewing"
2020,Journalist,Media,37.6,Medium,Yes,54144,4,60.0,No,65.0,"Writing, SEO, Research"
2020,Journalist,Media,47.8,Medium,Yes,57327,6,100.0,No,82.8,"Interviewing, Editing, SEO, Writing, Research"
2020,Journalist,Media,41.7,Medium,Yes,56123,0,60.0,No,55.1,"Research, Editing, SEO"
2020,Journalist,Media,43.5,Medium,Yes,49868,9,100.0,No,69.0,"Research, Interviewing, SEO, Writing, Editing"
2020,Journalist,Media,48.7,Medium,Yes,48557,1,80.0,Yes,54.3,"Interviewing, Writing, Editing, Research"
2020,Journalist,Media,37.7,Medium,Yes,41566,7,100.0,No,66.6,"Writing, Editing, SEO, Interviewing, Research"
2020,Journalist,Media,38.2,Medium,Yes,45818,0,40.0,Yes,86.2,"Writing, Interviewing"
2020,Journalist,Media,50.8,Medium,Yes,57577,8,80.0,No,86.5,"Writing, Editing, SEO, Interviewing"
2020,Journalist,Media,35.6,Medium,Yes,45990,0,40.0,No,84.4,"SEO, Editing"
2020,Journalist,Media,43.0,Medium,Yes,47788,7,80.0,No,85.9,"Writing, Editing, SEO, Research"
2020,Journalist,Media,38.5,Medium,Yes,52156,0,40.0,No,79.6,"Writing, SEO"
2020,Journalist,Media,33.2,Medium,Yes,44862,7,60.0,No,85.1,"Interviewing, Writing, SEO"
2020,Journalist,Media,43.9,Medium,Yes,53992,8,40.0,Yes,73.9,"Research, SEO"
2020,Supply Chain Manager,Logistics,55.8,Medium,Yes,75444,5,60.0,No,58.9,"SAP, ERP, Analytics"
2020,Supply Chain Manager,Logistics,47.0,Medium,Yes,82360,4,80.0,No,87.0,"Negotiation, Forecasting, Analytics, ERP"
2020,Supply Chain Manager,Logistics,52.8,Medium,Yes,84706,7,40.0,Yes,83.7,"Negotiation, SAP"
2020,Supply Chain Manager,Logistics,56.0,Medium,Yes,80004,0,100.0,Yes,88.7,"Forecasting, ERP, Negotiation, SAP, Analytics"
2020,Supply Chain Manager,Logistics,51.2,Medium,Yes,97026,2,100.0,No,80.9,"SAP, Negotiation, Forecasting, Analytics, ERP"
2020,Supply Chain Manager,Logistics,42.2,Medium,Yes,103585,0,60.0,No,80.2,"Negotiation, Forecasting, Analytics"
2020,Supply Chain Manager,Logistics,45.6,Medium,Yes,83824,3,60.0,No,72.1,"ERP, Analytics, Negotiation"
2020,Supply Chain Manager,Logistics,49.5,Medium,Yes,69016,0,60.0,No,52.4,"SAP, Analytics, Forecasting"
2020,Supply Chain Manager,Logistics,44.8,Medium,Yes,76205,0,40.0,No,72.4,"Analytics, Forecasting"
2020,Supply Chain Manager,Logistics,46.9,Medium,Yes,99602,5,100.0,No,83.1,"ERP, SAP, Analytics, Forecasting, Negotiation"
2020,Supply Chain Manager,Logistics,40.7,Medium,Yes,79423,8,60.0,No,66.4,"ERP, SAP, Analytics"
2020,Supply Chain Manager,Logistics,42.1,Medium,Yes,89920,4,40.0,Yes,82.6,"Analytics, Negotiation"
2020,Supply Chain Manager,Logistics,45.7,Medium,Yes,83936,6,40.0,No,50.7,"SAP, Negotiation"
2020,Supply Chain Manager,Logistics,35.0,Medium,Yes,87068,6,60.0,No,72.5,"Forecasting, Negotiation, Analytics"
2020,Supply Chain Manager,Logistics,51.0,Medium,Yes,90773,2,40.0,No,55.9,"Forecasting, Analytics"
2020,Supply Chain Manager,Logistics,45.9,Medium,Yes,88323,3,80.0,No,62.4,"SAP, Analytics, ERP, Forecasting"
2020,Supply Chain Manager,Logistics,56.1,Medium,Yes,75076,7,80.0,No,50.5,"ERP, Negotiation, Forecasting, SAP"
2020,Supply Chain Manager,Logistics,42.0,Medium,Yes,100527,1,100.0,No,87.6,"Analytics, Forecasting, Negotiation, ERP, SAP"
2020,Supply Chain Manager,Logistics,50.7,Medium,Yes,82718,5,80.0,Yes,75.4,"Forecasting, ERP, Negotiation, SAP"
2020,Supply Chain Manager,Logistics,49.2,Medium,Yes,89590,7,80.0,No,74.9,"Negotiation, Forecasting, Analytics, SAP"
2020,Supply Chain Manager,Logistics,50.6,Medium,Yes,83794,0,80.0,No,74.8,"Negotiation, SAP, ERP, Analytics"
2020,Supply Chain Manager,Logistics,47.9,Medium,Yes,83464,3,100.0,No,55.7,"Negotiation, ERP, Forecasting, Analytics, SAP"
2020,Supply Chain Manager,Logistics,46.3,Medium,Yes,80754,7,40.0,Yes,67.1,"Forecasting, Analytics"
2020,Supply Chain Manager,Logistics,57.7,Medium,Yes,84463,2,100.0,No,60.7,"Forecasting, SAP, ERP, Negotiation, Analytics"
2020,Supply Chain Manager,Logistics,42.8,Medium,Yes,75160,6,80.0,No,68.5,"ERP, Forecasting, Negotiation, SAP"
2020,Supply Chain Manager,Logistics,47.6,Medium,Yes,85746,1,40.0,No,88.5,"ERP, Forecasting"
2020,Supply Chain Manager,Logistics,46.5,Medium,Yes,86333,7,40.0,No,85.8,"ERP, SAP"
2020,Supply Chain Manager,Logistics,42.4,Medium,Yes,102388,6,80.0,No,75.5,"ERP, SAP, Negotiation, Analytics"
2020,Supply Chain Manager,Logistics,49.5,Medium,Yes,83419,8,80.0,No,82.7,"Negotiation, ERP, SAP, Forecasting"
2020,Supply Chain Manager,Logistics,49.4,Medium,Yes,91957,3,100.0,No,73.5,"SAP, Negotiation, ERP, Analytics, Forecasting"
2020,Supply Chain Manager,Logistics,48.6,Medium,Yes,77805,1,40.0,Yes,76.6,"Forecasting, Negotiation"
2020,Supply Chain Manager,Logistics,52.3,Medium,Yes,96296,2,40.0,Yes,78.3,"Analytics, ERP"
2020,Supply Chain Manager,Logistics,42.8,Medium,Yes,89199,9,80.0,Yes,75.6,"Negotiation, SAP, Forecasting, ERP"
2020,Supply Chain Manager,Logistics,45.1,Medium,Yes,69231,2,60.0,No,56.3,"Forecasting, ERP, SAP"
2020,Supply Chain Manager,Logistics,50.6,Medium,Yes,85288,8,100.0,No,64.5,"Forecasting, Analytics, SAP, Negotiation, ERP"
2020,Supply Chain Manager,Logistics,49.3,Medium,Yes,83057,7,100.0,Yes,55.1,"Analytics, ERP, SAP, Forecasting, Negotiation"
2020,Supply Chain Manager,Logistics,40.3,Medium,Yes,84097,3,100.0,No,64.9,"SAP, ERP, Analytics, Forecasting, Negotiation"
2020,Supply Chain Manager,Logistics,45.0,Medium,Yes,81481,6,60.0,No,67.3,"Negotiation, Analytics, ERP"
2020,Supply Chain Manager,Logistics,40.9,Medium,Yes,71919,4,100.0,No,62.5,"Negotiation, ERP, SAP, Forecasting, Analytics"
2020,Supply Chain Manager,Logistics,41.3,Medium,Yes,75859,1,80.0,No,50.4,"Forecasting, ERP, Negotiation, Analytics"
2020,Supply Chain Manager,Logistics,58.1,Medium,Yes,79177,7,80.0,No,60.8,"Analytics, Negotiation, SAP, ERP"
2020,Retail Cashier,Retail,91.9,High,No,33072,7,40.0,No,84.8,"POS Systems, Customer Service"
2020,Retail Cashier,Retail,89.9,High,No,30782,3,40.0,No,110.3,"Cash Handling, Customer Service"
2020,Retail Cashier,Retail,90.2,High,No,32084,3,40.0,No,107.4,"Inventory, POS Systems"
2020,Retail Cashier,Retail,95.4,High,No,29094,5,40.0,No,100.3,"POS Systems, Customer Service"
2020,Retail Cashier,Retail,88.2,High,No,28000,5,100.0,No,115.8,"Cash Handling, Sales, POS Systems, Inventory, Customer Service"
2020,Retail Cashier,Retail,92.0,High,No,31266,1,80.0,No,97.2,"Customer Service, POS Systems, Cash Handling, Sales"
2020,Retail Cashier,Retail,88.2,High,No,31536,5,40.0,No,117.3,"Cash Handling, Inventory"
2020,Retail Cashier,Retail,86.5,High,No,29074,8,100.0,No,119.9,"Sales, POS Systems, Cash Handling, Customer Service, Inventory"
2020,Retail Cashier,Retail,85.2,High,No,30566,0,40.0,No,86.6,"Customer Service, Inventory"
2020,Retail Cashier,Retail,87.3,High,No,30237,5,40.0,No,96.6,"Sales, Inventory"
2020,Retail Cashier,Retail,85.0,High,No,29920,10,40.0,No,107.0,"Customer Service, Sales"
2020,Retail Cashier,Retail,88.0,High,No,28000,1,80.0,Yes,117.2,"Inventory, Sales, Cash Handling, Customer Service"
2020,Retail Cashier,Retail,92.8,High,No,31695,4,80.0,Yes,88.6,"POS Systems, Inventory, Customer Service, Sales"
2020,Retail Cashier,Retail,93.3,High,No,35544,6,100.0,Yes,84.8,"POS Systems, Inventory, Customer Service, Cash Handling, Sales"
2020,Retail Cashier,Retail,96.6,High,No,28000,9,80.0,No,84.9,"Customer Service, Inventory, POS Systems, Sales"
2020,Retail Cashier,Retail,91.6,High,No,30987,0,80.0,Yes,114.6,"Inventory, POS Systems, Cash Handling, Sales"
2020,Retail Cashier,Retail,95.5,High,No,30590,4,80.0,No,93.5,"Customer Service, Inventory, POS Systems, Cash Handling"
2020,Retail Cashier,Retail,90.6,High,No,29061,2,40.0,No,84.0,"POS Systems, Customer Service"
2020,Retail Cashier,Retail,88.8,High,No,28560,3,40.0,No,102.9,"Customer Service, Sales"
2020,Retail Cashier,Retail,92.1,High,No,33912,2,60.0,No,96.6,"Customer Service, Cash Handling, POS Systems"
2020,Retail Cashier,Retail,89.6,High,No,30560,9,100.0,No,100.6,"Sales, Inventory, POS Systems, Cash Handling, Customer Service"
2020,Retail Cashier,Retail,89.6,High,No,33314,3,80.0,Yes,108.1,"Cash Handling, Sales, Customer Service, POS Systems"
2020,Retail Cashier,Retail,91.0,High,No,30562,6,100.0,Yes,111.4,"Sales, Customer Service, POS Systems, Inventory, Cash Handling"
2020,Retail Cashier,Retail,92.5,High,No,29243,4,80.0,No,102.9,"Customer Service, Inventory, Sales, POS Systems"
2020,Retail Cashier,Retail,98.0,High,No,28000,3,100.0,No,92.8,"POS Systems, Cash Handling, Inventory, Customer Service, Sales"
2020,Retail Cashier,Retail,89.0,High,No,30057,8,80.0,No,90.8,"POS Systems, Sales, Customer Service, Inventory"
2020,Retail Cashier,Retail,86.7,High,No,28000,6,40.0,No,104.3,"Inventory, Sales"
2020,Retail Cashier,Retail,90.0,High,No,32167,0,100.0,No,111.8,"Customer Service, POS Systems, Cash Handling, Inventory, Sales"
2020,Retail Cashier,Retail,92.5,High,No,32703,3,40.0,No,96.6,"Inventory, Cash Handling"
2020,Retail Cashier,Retail,87.3,High,No,31893,2,40.0,No,98.6,"Sales, POS Systems"
2020,Retail Cashier,Retail,83.5,High,No,32703,9,60.0,No,81.8,"Customer Service, Cash Handling, Inventory"
2020,Retail Cashier,Retail,91.9,High,No,30154,6,80.0,No,84.3,"Inventory, POS Systems, Sales, Customer Service"
2020,Retail Cashier,Retail,95.3,High,No,30882,6,100.0,No,90.7,"Sales, Inventory, Cash Handling, POS Systems, Customer Service"
2020,Retail Cashier,Retail,86.4,High,No,28173,6,60.0,No,99.7,"POS Systems, Customer Service, Sales"
2020,Retail Cashier,Retail,93.1,High,No,28000,2,40.0,No,116.2,"Sales, Cash Handling"
2020,Retail Cashier,Retail,93.4,High,No,34630,4,40.0,No,119.4,"Cash Handling, POS Systems"
2020,Retail Cashier,Retail,90.4,High,No,28000,6,40.0,No,117.4,"Inventory, Customer Service"
2020,Retail Cashier,Retail,93.3,High,No,35823,5,60.0,No,114.7,"Cash Handling, Sales, POS Systems"
2020,Retail Cashier,Retail,97.2,High,No,30206,3,80.0,No,102.5,"Cash Handling, POS Systems, Customer Service, Sales"
2020,Retail Cashier,Retail,84.6,High,No,30660,8,100.0,No,96.9,"POS Systems, Inventory, Cash Handling, Sales, Customer Service"
2020,Retail Cashier,Retail,95.4,High,No,29741,4,60.0,No,111.2,"Customer Service, Sales, POS Systems"
2020,Retail Cashier,Retail,82.3,High,No,28653,3,100.0,No,88.9,"Inventory, Cash Handling, POS Systems, Sales, Customer Service"
2020,Retail Cashier,Retail,89.3,High,No,28000,7,80.0,No,91.6,"Customer Service, Sales, POS Systems, Inventory"
2020,Retail Cashier,Retail,90.9,High,No,29827,3,60.0,No,120.0,"Customer Service, Inventory, Sales"
2020,Retail Cashier,Retail,95.1,High,No,31202,3,60.0,No,115.5,"Sales, Cash Handling, POS Systems"
2020,Retail Cashier,Retail,88.7,High,No,31562,0,40.0,No,102.5,"Customer Service, POS Systems"
2020,Retail Cashier,Retail,93.9,High,No,28000,6,100.0,No,111.6,"Cash Handling, Customer Service, Sales, Inventory, POS Systems"
2020,Retail Cashier,Retail,94.3,High,No,28000,1,100.0,Yes,89.6,"Cash Handling, Sales, Inventory, Customer Service, POS Systems"
2020,Retail Cashier,Retail,84.8,High,No,29766,4,60.0,No,107.0,"Cash Handling, Sales, Customer Service"
2020,Retail Cashier,Retail,92.8,High,No,29274,0,100.0,No,107.7,"Customer Service, Sales, Inventory, POS Systems, Cash Handling"
2020,Retail Cashier,Retail,89.0,High,No,28000,2,100.0,Yes,117.1,"Inventory, Cash Handling, Customer Service, POS Systems, Sales"
2020,Retail Cashier,Retail,93.8,High,No,30264,3,80.0,No,112.9,"Inventory, POS Systems, Cash Handling, Customer Service"
2020,Retail Cashier,Retail,88.3,High,No,34997,7,80.0,No,107.6,"Cash Handling, Sales, POS Systems, Inventory"
2020,Retail Cashier,Retail,87.9,High,No,31595,3,60.0,No,115.6,"Inventory, Customer Service, POS Systems"
2020,Retail Cashier,Retail,86.5,High,No,34021,2,60.0,No,85.3,"Sales, Inventory, Cash Handling"
2020,Retail Cashier,Retail,88.0,High,No,30876,5,100.0,No,81.8,"Cash Handling, Inventory, POS Systems, Customer Service, Sales"
2020,Retail Cashier,Retail,90.6,High,No,30514,0,100.0,No,110.1,"POS Systems, Sales, Inventory, Cash Handling, Customer Service"
2020,Retail Cashier,Retail,96.7,High,No,28000,6,100.0,No,81.1,"Cash Handling, POS Systems, Sales, Customer Service, Inventory"
2020,Civil Engineer,Engineering,20.0,Low,Yes,83750,4,100.0,No,59.0,"Project Management, CAD, Math, Structural Analysis, AutoCAD"
2020,Civil Engineer,Engineering,15.6,Low,Yes,89288,7,60.0,No,30.2,"Structural Analysis, AutoCAD, Math"
2020,Civil Engineer,Engineering,21.6,Low,Yes,90923,3,100.0,No,47.2,"CAD, Structural Analysis, AutoCAD, Math, Project Management"
2020,Civil Engineer,Engineering,21.2,Low,Yes,84182,5,80.0,No,65.0,"Math, Project Management, CAD, Structural Analysis"
2020,Civil Engineer,Engineering,26.1,Low,Yes,76393,8,100.0,No,32.4,"CAD, AutoCAD, Structural Analysis, Project Management, Math"
2020,Civil Engineer,Engineering,22.9,Low,Yes,93101,2,60.0,No,38.3,"CAD, Structural Analysis, AutoCAD"
